bookID;;authors;average_rating;isbn;language_code;  num_pages;ratings_count;text_reviews_count;publication_date;publisher;review_sentences;has_spoiler;Genre
216;Miami Blues (Hoke Moseley #1);Charles Willeford/Elmore Leonard;3.94;1400032466;eng;191;2897;178;08/10/2004;Vintage Crime/Black Lizard;#N/A;#N/A;{'mystery, thriller, crime': 169, 'fiction': 69, 'history, historical fiction, biography': 1}
230;The Burnt Orange Heresy (Vintage Crime/Black Lizard);Charles Willeford;3.89;679732527;eng;144;98;11;10/03/1990;Vintage;#N/A;#N/A;{'mystery, thriller, crime': 56, 'fiction': 22, 'history, historical fiction, biography': 2}
231;I am Charlotte Simmons;Tom Wolfe;3.42;312424442;eng;738;20888;1688;8/30/2005;Picador USA;#N/A;#N/A;{'fiction': 707, 'young-adult': 16, 'romance': 4}
237;Poetry for Young People: Edward Lear;Edward Lear/Laura Huliska-Beith/Edward Mendelson;3.91;806930772;eng;48;66;19;10/01/2001;Sterling;#N/A;#N/A;#N/A
244;The Puffin Book of Nonsense Verse;Quentin Blake;4.02;140366601;eng;287;81;6;10/03/1996;Puffin;#N/A;#N/A;{'poetry': 25, 'children': 17, 'fiction': 3, 'young-adult': 1}
245;Henry Miller on Writing;Henry Miller/Thomas H. Moore;4.22;811201120;eng;217;981;52;02/01/1964;New Directions Publishing;#N/A;#N/A;{'non-fiction': 46, 'history, historical fiction, biography': 6, 'fiction': 3, 'poetry': 1}
247;Quiet Days in Clichy;Henry Miller;3.69;80213016;eng;154;3381;141;1/13/1994;Grove Press;#N/A;#N/A;{'fiction': 74, 'non-fiction': 5, 'history, historical fiction, biography': 4, 'poetry': 1}
249;Tropic of Cancer;Henry Miller/Jiří Níl;3.68;802131786;eng;318;53206;2376;01/06/1994;Grove Press;#N/A;#N/A;{'fiction': 457, 'romance': 25, 'non-fiction': 23, 'history, historical fiction, biography': 19}
250;Tropic of Capricorn;Henry Miller;3.78;802151825;eng;348;14872;459;1/13/1994;Grove Press;#N/A;#N/A;{'fiction': 427, 'non-fiction': 10, 'romance': 7, 'history, historical fiction, biography': 6}
251;Nexus (The Rosy Crucifixion  #3);Henry Miller;4.10;802151787;eng;316;3261;58;1/13/1994;Grove Press;#N/A;#N/A;{'fiction': 85, 'history, historical fiction, biography': 9, 'non-fiction': 3, 'romance': 2, 'poetry': 1}
252;Sexus (The Rosy Crucifixion  #1);Henry Miller;3.98;802151809;eng;506;7805;251;01/12/1994;Grove Press;#N/A;#N/A;{'fiction': 148, 'history, historical fiction, biography': 14, 'non-fiction': 8}
253;The Air-Conditioned Nightmare;Henry Miller;3.83;811201066;eng;292;2699;142;1/17/1970;New Directions;#N/A;#N/A;{'fiction': 38, 'non-fiction': 37, 'history, historical fiction, biography': 6, 'poetry': 1, 'romance': 1}
264;The Portrait of a Lady;Henry James/Patricia Crick;3.78;141439637;eng;797;61640;1951;9/30/2003;Penguin Classics;"[[0, ""So, it turns out I'm really not a fan of Henry James, much as I love The Turn of the Screw.""]]";FALSE;{'fiction': 1383, 'history, historical fiction, biography': 160, 'romance': 94}
269;The Portrait of a Lady;Henry James/Gabriel Brownstein/Mary Cregan;3.78;1593080964;eng;635;392;41;1/16/2004;Barnes  Noble Classics;#N/A;#N/A;{'fiction': 1383, 'history, historical fiction, biography': 160, 'romance': 94}
277;Writing;Marguerite Duras;3.75;1571290532;eng;91;778;44;05/06/1999;Brookline Books;#N/A;#N/A;{'non-fiction': 35, 'fiction': 7}
278;The War;Marguerite Duras/Barbara Bray;3.85;1565842219;eng;192;963;65;08/01/1994;The New Press;#N/A;#N/A;{'history, historical fiction, biography': 58, 'non-fiction': 24, 'fiction': 7, 'comics, graphic': 1}
280;The Ravishing of Lol Stein;Marguerite Duras/Richard Seever;3.66;394743040;en-US;181;2057;128;03/12/1986;Pantheon;#N/A;#N/A;{'fiction': 92, 'romance': 7}
285;Love Letters;Kahlil Gibran/Suheil Bushrui/Salma H. Al-Kuzbari;3.68;1851681825;eng;178;203;8;07/01/1999;One World (UK);#N/A;#N/A;{'poetry': 13, 'non-fiction': 9, 'history, historical fiction, biography': 8}
288;Kahlil Gibran: His Life and World;Jean Gibran/جبران خليل جبران/Kahlil Gibran;4.21;156656249;eng;464;35;2;04/01/1998;Interlink Publishing Group;#N/A;#N/A;{'history, historical fiction, biography': 4}
289;The Beloved: Reflections on the Path of the Heart;Kahlil Gibran/John Walbridge/Robin Waterfield;4.19;14019553;eng;102;328;16;01/01/1998;Penguin Books;#N/A;#N/A;{'poetry': 18, 'non-fiction': 2, 'fiction': 4, 'romance': 1}
290;Jesus the Son of Man;Kahlil Gibran/جبران خليل جبران;3.98;394431243;eng;216;1308;82;2/21/1995;Knopf;#N/A;#N/A;{'poetry': 25, 'fiction': 14, 'non-fiction': 5, 'history, historical fiction, biography': 5}
291;The Broken Wings;Kahlil Gibran/جبران خليل جبران/Anthony Rizcallah Ferris;3.92;806501901;eng;132;6432;517;03/03/2003;Citadel;#N/A;#N/A;#N/A
292;Sand and Foam;Kahlil Gibran/جبران خليل جبران;4.08;67943920;eng;100;3015;217;6/14/2011;Knopf;#N/A;#N/A;#N/A
295;Treasure Island;Robert Louis Stevenson;3.83;753453800;eng;311;318753;6734;9/15/2001;Kingfisher;[[0, 'Everything we believe about pirates comes from this story.'], [0, 'Yo-ho-ho!'], [0, 'And Long John Silver is a character like no other--except perhaps the Devil himself in Paradise Lost.'], [0, 'Rip-roaring adventure!']];FALSE;#N/A
296;Treasure Island;Robert Louis Stevenson/Scott McKowen;3.83;1402714572;en-US;213;420;42;10/01/2004;Sterling Children's Books;#N/A;#N/A;#N/A
297;Treasure Island;Robert Louis Stevenson;3.83;1416500294;eng;245;5967;276;06/01/2005;Simon & Schuster;#N/A;#N/A;#N/A
298;Treasure Island;Robert Louis Stevenson/N.C. Wyeth/Timothy Meis;3.83;689854684;eng;64;104;14;07/01/2003;Atheneum Books for Young Readers;#N/A;#N/A;#N/A
299;Treasure Island;Robert Louis Stevenson/Milo Winter;3.83;517221144;en-US;272;56;4;09/03/2002;Gramercy Books;#N/A;#N/A;#N/A
302;Treasure Island (Great Illustrated Classics);Deidre S. Laiken/A.J. McAllister/Robert Louis Stevenson;4.05;1577658051;eng;232;91;16;1/31/2006;Abdo Publishing Company;#N/A;#N/A;#N/A
313;100 Years of Lynchings;Ralph Ginzburg;4.61;933121180;eng;270;88;4;11/22/1996;Black Classic Press;#N/A;#N/A;#N/A
324;Cien años de soledad;Gabriel García Márquez;4.07;785950109;spa;448;63;7;01/01/1990;French & European;#N/A;#N/A;#N/A
330;On Beyond Zebra!;Dr. Seuss;4.04;394800842;eng;64;2815;164;09/12/1955;Random House Books for Young Readers;#N/A;#N/A;{'children': 318, 'fiction': 24, 'poetry': 17, 'fantasy, paranormal': 3, 'comics, graphic': 3, 'young-adult': 2}
332;The Wedding Clause;Debbie Raleigh;3.60;821778250;eng;256;95;13;06/07/2005;Zebra;#N/A;#N/A;{'romance': 38, 'history, historical fiction, biography': 27, 'fiction': 4}
333;The Zebra Wall;Kevin Henkes;3.44;60733039;eng;147;217;24;2/15/2005;Greenwillow Books;#N/A;#N/A;{'fiction': 16, 'children': 10, 'young-adult': 3}
337;El perfume: Historia de un asesino;Patrick Süskind;4.02;8432216062;spa;239;4136;255;06/01/2002;Booket;#N/A;#N/A;{'fiction': 4573, 'history, historical fiction, biography': 2116, 'mystery, thriller, crime': 1878, 'fantasy, paranormal': 314}
348;The Door Into Summer;Robert A. Heinlein;4.01;345413997;eng;304;17232;649;6/17/1997;Del Rey;"[[0, 'I was forced to read this book in my grade 9 english class and I absolutely despised it.'], [0, ""I feel like I was frustrated with this book because I couldn't quite place it.""], [0, 'Is it science fiction?'], [0, 'Fantasy?'], [0, 'Revenge?'], [0, ""It was a little bit all over the place and I couldn't have been more uninterested.""], [0, ""I don't know if I would feel any different about the book had I chosen to read the book on my own time.""], [0, ""If I hadn't been forced to read it for class, I feel like I never would have even picked it up.""]]";FALSE;{'fiction': 1062, 'fantasy, paranormal': 199, 'young-adult': 6, 'romance': 5}
350;Stranger in a Strange Land;Robert A. Heinlein;3.92;441788386;eng;528;251872;6241;10/01/1991;Ace;"[[0, 'I really enjoyed this book.'], [0, 'The concept of a man who had grown up on Mars and never seen another human until he was in his twenties is such a fun idea - and a rich canvas.'], [0, 'Watching Mike try to grok humans gave a Heinlein great opportunities to point out some of our faults - and our advantages.'], [0, ""I think my favorite part of this book is the word 'grok'.""], [0, ""I would bet that there are deep discussions over the true meaning of this word - but I will contend that its closest meaning in English is 'to be enlightened about something'.""], [0, 'If you grok God you have reached enlightenment.'], [0, 'If you grok music you truly understand in the way that Mozart understood it.'], [0, 'If you grok another person you love them.'], [0, 'If you grok programming then you truly love and are really good at programming - that, and you\'re also a probably a pretty big nerd for using a word like \'grok\' :) I used it in front of my girlfriend and she still hasn\'t forgiven me, since I had to explain that it was ""a Martian word""!'], [0, ""One thing that I grokked (yes I'm going to keep using it dammit) after finishing this book is that it is kind of a 60's manifesto for free love.""], [0, ""I wasn't alive in the 60's, but given everything I know about the 60's from movies, books, etc it seemed that my grokking was right.""]]";FALSE;{'fiction': 7318, 'fantasy, paranormal': 1695}
354;To Sail Beyond the Sunset;Robert A. Heinlein;3.87;441748600;en-US;434;10293;193;06/01/1988;Ace Books;#N/A;#N/A;{'fiction': 503, 'fantasy, paranormal': 124, 'history, historical fiction, biography': 4, 'romance': 4}
355;Job: A Comedy of Justice;Robert A. Heinlein;3.78;345316509;en-US;439;15970;438;10/12/1985;Del Rey;#N/A;#N/A;{'fiction': 795, 'fantasy, paranormal': 376, 'romance': 5}
356;Time for the Stars (Heinlein's Juveniles  #10);Robert A. Heinlein;3.97;765314932;eng;256;6898;200;08/08/2006;Tor Books;"[[0, 'A research institute discovers that some twins are able to communicate with telepathy between each other.'], [0, ""It's not limited by the speed of light and offers a great chance for space exploration.""], [0, 'One twin stays at home and the other is on board of a spaceship to explore new worlds.'], [0, ""Characterization has never been Heinlein's strongest point and it shows here again but he is extremely good at writing believable adventure stories.""], [0, 'I liked that the protagonist is no hero, he is selfish and still has to learn how to deal with his own problems and with other people.'], [0, ""That's a big difference to Heinlein's later books where the protagonists cynically show off their superiority and bypass normal ways because they know the ropes.""], [0, 'Not so here!'], [0, 'Actions and values are carefully evaluated from different sides.'], [0, ""There were some minor things I didn't like.""], [0, 'The twins have strange relationships, not the deep emotional bound that I assumed they always have.'], [0, ""This allowed some plot twists that otherwise wouldn't have been possible.""], [0, ""I also found it strange to tell someone straight into his face that you don't like him.""], [0, 'Heinlein touches interesting topics that never grow old.'], [0, 'I can recommend this book to every SF fan and especially to young readers.'], [0, 'Read Citizen of the Galaxy first and then this one and you will understand why the author is still held in high esteem.']]";FALSE;{'fiction': 458, 'young-adult': 44, 'fantasy, paranormal': 73, 'children': 10}
357;The Long Dark Tea-Time of the Soul (Dirk Gently  #2);Douglas Adams;4.06;671742515;en-US;307;67803;1401;2/15/1991;Pocket Books;#N/A;#N/A;{'fiction': 2181, 'fantasy, paranormal': 1526, 'mystery, thriller, crime': 434}
359;The Salmon of Doubt (Dirk Gently  #3);Douglas Adams;3.93;345455290;eng;298;22091;746;4/26/2005;Del Rey;#N/A;#N/A;{'fiction': 753, 'fantasy, paranormal': 368, 'non-fiction': 213, 'mystery, thriller, crime': 39, 'history, historical fiction, biography': 32}
362;Wish You Were Here: The Official Biography of Douglas Adams;Nick  Webb;4.14;345476514;eng;368;2623;49;12/27/2005;Del Rey;#N/A;#N/A;{'non-fiction': 95, 'history, historical fiction, biography': 98, 'fiction': 7}
367;Douglas Adams's Starship Titanic;Terry Jones;3.60;345368436;eng;256;885;84;10/27/1998;Ballantine Books;#N/A;#N/A;{'fiction': 330, 'fantasy, paranormal': 131}
377;Salmon of Doubt: Hitchhiking the Galaxy One Last Time;Douglas Adams/Christopher Cerf;3.93;1417622857;eng;336;5;0;07/01/2003;Turtleback Books;#N/A;#N/A;#N/A
382;The Phantom Tollbooth: A Children's Play in Two Acts;Susan Nanus/Norton Juster;4.13;573650969;eng;72;100;13;01/12/2011;Samuel French  Inc.;#N/A;#N/A;#N/A
385;On Bullshit;Harry G. Frankfurt;3.57;691122946;eng;67;9358;995;1/30/2005;Princeton University Press;#N/A;#N/A;#N/A
386;Another Bullshit Night in Suck City;Nick Flynn;3.78;393329402;eng;347;9318;907;09/12/2005;W. W. Norton & Company;#N/A;#N/A;#N/A
394;Lincoln at Gettysburg: The Words That Remade America;Garry Wills;4.14;671867423;en-US;317;120;15;06/12/1993;Simon & Schuster;#N/A;#N/A;{'history, historical fiction, biography': 258, 'non-fiction': 151, 'fiction': 2}
397;The Gettysburg Address;Abraham Lincoln/Michael McCurdy;4.53;395883970;eng;32;5239;76;02/02/1998;HMH Books for Young Readers;#N/A;#N/A;{'history, historical fiction, biography': 56, 'non-fiction': 10, 'children': 5}
399;Underworld;Don DeLillo;3.92;684848155;eng;827;1505;175;07/09/1998;Scribner;#N/A;#N/A;{'fiction': 1227, 'history, historical fiction, biography': 99, 'mystery, thriller, crime': 9}
400;Libra;Don DeLillo;3.99;140156046;eng;480;11857;564;05/01/1991;Penguin;#N/A;#N/A;#N/A
403;Americana;Don DeLillo;3.43;140119485;eng;377;393;55;07/06/1989;Penguin Books;#N/A;#N/A;{'fiction': 191, 'romance': 5}
404;Running Dog;Don DeLillo;3.43;679722947;eng;256;1356;72;7/17/1989;Vintage Contemporaries;#N/A;#N/A;#N/A
406;Cosmopolis;Don DeLillo;3.22;743244257;eng;224;460;41;04/06/2004;Scribner;#N/A;#N/A;#N/A
407;Great Jones Street;Don DeLillo;3.48;140179178;eng;272;2492;145;01/01/1994;Penguin Books;#N/A;#N/A;#N/A
408;The Names;Don DeLillo;3.64;679722955;eng;339;3100;212;7/17/1989;Vintage;#N/A;#N/A;#N/A
409;Against the Day;Thomas Pynchon;4.13;159420120;eng;1085;5296;587;11/21/2006;Penguin Press;#N/A;#N/A;#N/A
410;V.;Thomas Pynchon;3.96;60930217;eng;547;1415;177;07/05/2005;Harper Perennial Modern Classics;#N/A;#N/A;{'fiction': 831, 'history, historical fiction, biography': 12, 'mystery, thriller, crime': 21}
411;The Crying of Lot 49;Thomas Pynchon;3.69;60931671;eng;152;2161;230;04/01/1999;Harper Perennial;#N/A;#N/A;{'fiction': 2082, 'mystery, thriller, crime': 123}
412;Gravity's Rainbow;Thomas Pynchon;4.01;140283382;eng;784;762;213;01/01/2000;Penguin Books;#N/A;#N/A;{'fiction': 1102, 'history, historical fiction, biography': 253, 'fantasy, paranormal': 22}
413;Mason & Dixon;Thomas Pynchon/Christophe Claro/Brice Matthieussent;4.07;312423209;eng;773;8086;602;01/03/2004;Picador USA;#N/A;#N/A;{'fiction': 664, 'history, historical fiction, biography': 241, 'fantasy, paranormal': 14}
414;Vineland;Thomas Pynchon;3.69;141180633;en-US;385;702;69;09/01/1997;Penguin Classics;#N/A;#N/A;{'fiction': 445, 'history, historical fiction, biography': 5}
415;Gravity's Rainbow;Thomas Pynchon;4.01;143039946;eng;776;29764;2164;10/31/2006;Penguin Books;"[[0, 'I remember really enjoying Vineland but just being confused by this.'], [0, ""Apparently I'm not a real Pynchon fan.""]]";FALSE;{'fiction': 1102, 'history, historical fiction, biography': 253, 'fantasy, paranormal': 22}
416;Slow Learner: Early Stories;Thomas Pynchon;3.50;316724432;eng;193;334;34;4/30/1985;Back Bay Books;#N/A;#N/A;{'fiction': 124, 'history, historical fiction, biography': 1}
418;Been Down So Long It Looks Like Up To Me;Richard Fariña/Thomas Pynchon;3.80;140189300;eng;352;2473;220;8/29/1996;Penguin Classics;#N/A;#N/A;{'fiction': 152, 'history, historical fiction, biography': 4}
420;The Year of Magical Thinking;Joan Didion;3.89;140004314;en-US;227;2656;336;10/04/2005;Knopf Publishing Group;#N/A;#N/A;{'non-fiction': 2922, 'history, historical fiction, biography': 1039, 'fiction': 141}
421;The White Album;Joan Didion;4.17;374522219;eng;222;11889;738;10/01/1990;Farrar Straus Giroux;#N/A;#N/A;{'non-fiction': 608, 'history, historical fiction, biography': 93, 'fiction': 30}
422;A Book of Common Prayer;Joan Didion;3.80;679754865;eng;272;2962;255;04/11/1995;Vintage International;#N/A;#N/A;{'fiction': 169, 'non-fiction': 8, 'history, historical fiction, biography': 2}
423;Where I Was From;Joan Didion;3.86;679752862;eng;240;2842;292;9/14/2004;Vintage;#N/A;#N/A;{'non-fiction': 145, 'history, historical fiction, biography': 66, 'fiction': 7}
424;Slouching Towards Bethlehem;Joan Didion;4.21;374521727;eng;238;26934;1825;10/01/1990;Farrar Straus Giroux;#N/A;#N/A;{'non-fiction': 885, 'history, historical fiction, biography': 182, 'fiction': 74}
425;Democracy;Joan Didion;3.81;679754857;en-US;234;2070;169;4/25/1995;Vintage International;#N/A;#N/A;{'fiction': 124, 'history, historical fiction, biography': 14, 'non-fiction': 8}
426;We Tell Ourselves Stories in Order to Live: Collected Nonfiction;Joan Didion/John Leonard;4.50;307264874;eng;1122;1564;108;10/17/2006;Everyman's Library;#N/A;#N/A;{'non-fiction': 179, 'fiction': 8, 'history, historical fiction, biography': 8}
428;Play It As It Lays;Joan Didion/David Thomson;3.87;374529949;eng;231;23656;1706;11/15/2005;Farrar  Straus and Giroux;[[0, 'Well look, what can you say?'], [0, 'She is a master.'], [0, 'Maybe THE master.']];FALSE;{'fiction': 199, 'history, historical fiction, biography': 13, 'non-fiction': 8}
431;The New York Trilogy;Paul Auster/Art Spiegelman/Luc Sante;3.89;143039830;eng;308;43200;1873;3/28/2006;Penguin Classics;"[[0, 'finally finished this book which I really wrestled with.'], [0, 'The stories made me think of a snake swallowing its own tail, by which I mean the narrator often disappears into the subjects.'], [0, 'maybe this is typical of other ""metaphysical"" fiction but I thought it to be a touch too clever.']]";FALSE;{'fiction': 1385, 'mystery, thriller, crime': 462}
432;City of Glass (The New York Trilogy  #1);Paul Auster;3.79;140097317;eng;203;12410;734;04/07/1987;Penguin Books;#N/A;#N/A;{'fiction': 345, 'mystery, thriller, crime': 199, 'comics, graphic': 12}
434;Ghosts (The New York Trilogy  #2);Paul Auster;3.64;14009735;eng;96;3672;195;07/07/1987;Penguin Books;#N/A;#N/A;{'fiction': 128, 'mystery, thriller, crime': 75}
435;The Locked Room (The New York Trilogy  #3);Paul Auster;3.89;940650762;eng;179;2998;164;11/01/1986;Sun and Moon Press;#N/A;#N/A;{'fiction': 105, 'mystery, thriller, crime': 55, 'fantasy, paranormal': 3}
444;Pyramids of Montauk: Explorations in Consciousness;Peter Moon/Preston B. Nichols/Nina Helms;3.89;963188925;eng;256;74;2;01/01/1995;Sky Books (NY);#N/A;#N/A;#N/A
446;The Brooklyn Follies;Paul Auster;3.84;312426232;eng;306;17977;1157;10/17/2006;Picador;#N/A;#N/A;{'fiction': 522, 'romance': 4}
447;Moon Palace;Paul Auster;3.94;140115854;eng;320;16099;503;04/01/1990;Penguin Books;#N/A;#N/A;{'fiction': 361, 'romance': 5}
453;The Music of Chance;Paul Auster;3.90;140154078;en-US;217;361;36;12/01/1991;Penguin Books;#N/A;#N/A;{'fiction': 237, 'mystery, thriller, crime': 7}
